dataset,algorithm,run,seed,stage,seconds,percent_of_runtime,runtime_sec
P-n76-k4,WOA,2,702028,Relocate local search,0.0,0.0,0.6306410000000255
P-n76-k4,WOA,2,702028,Final cost evaluation,0.017466100002138774,2.769578889120445,0.6306410000000255
P-n76-k4,WOA,2,702028,Lamarckian write-back,0.09925459999527675,15.738684924588272,0.6306410000000255
P-n76-k4,WOA,2,702028,Position update,0.046527900000171485,7.377874258123021,0.6306410000000255
P-n76-k4,WOA,2,702028,Other,0.020062600000755992,3.181302833268877,0.6306410000000255
P-n76-k4,WOA,3,702029,Initialization,0.003790100000003349,1.065107248412642,0.3558420999999612
P-n76-k4,WOA,3,702029,Decode,0.05885649999703446,16.54006088572456,0.3558420999999612
P-n76-k4,WOA,3,702029,Split,0.059859499997060084,16.821927477683673,0.3558420999999612
P-n76-k4,WOA,3,702029,Vehicle repair,0.0573714000024097,16.122712855622186,0.3558420999999612
P-n76-k4,WOA,3,702029,2-opt local search,0.0,0.0,0.3558420999999612
P-n76-k4,WOA,3,702029,Relocate local search,0.0,0.0,0.3558420999999612
P-n76-k4,WOA,3,702029,Final cost evaluation,0.014348199998721611,4.032181689216419,0.3558420999999612
P-n76-k4,WOA,3,702029,Lamarckian write-back,0.09741230000213363,27.375147573079257,0.3558420999999612
P-n76-k4,WOA,3,702029,Position update,0.045662299999946754,12.832180340648769,0.3558420999999612
P-n76-k4,WOA,3,702029,Other,0.0185418000026516,5.210681929612494,0.3558420999999612
P-n76-k4,SSA,1,703027,Initialization,0.0037876999999753025,0.8017353399136646,0.4724377000000004
P-n76-k4,SSA,1,703027,Decode,0.060423100002594765,12.789644010754161,0.4724377000000004
P-n76-k4,SSA,1,703027,Split,0.060903600000131064,12.891350542120371,0.4724377000000004
P-n76-k4,SSA,1,703027,Vehicle repair,0.1301504000007867,27.548690547089404,0.4724377000000004
P-n76-k4,SSA,1,703027,2-opt local search,0.0,0.0,0.4724377000000004
P-n76-k4,SSA,1,703027,Relocate local search,0.0,0.0,0.4724377000000004
P-n76-k4,SSA,1,703027,Final cost evaluation,0.061006399999030236,12.913110024672076,0.4724377000000004
P-n76-k4,SSA,1,703027,Lamarckian write-back,0.09967450000056033,21.09791407429175,0.4724377000000004
P-n76-k4,SSA,1,703027,Position update,0.036055400000350346,7.631778751007872,0.4724377000000004
P-n76-k4,SSA,1,703027,Other,0.02043659999657166,4.325776710150701,0.4724377000000004
P-n76-k4,SSA,2,703028,Initialization,0.004138800000021092,0.8031520633061713,0.515319599999998
P-n76-k4,SSA,2,703028,Decode,0.06011899999742809,11.666352298152123,0.515319599999998
P-n76-k4,SSA,2,703028,Split,0.06082810000111749,11.803956224664796,0.515319599999998
P-n76-k4,SSA,2,703028,Vehicle repair,0.17087420000035536,33.15887849023325,0.515319599999998
P-n76-k4,SSA,2,703028,2-opt local search,0.0,0.0,0.515319599999998
P-n76-k4,SSA,2,703028,Relocate local search,0.0,0.0,0.515319599999998
P-n76-k4,SSA,2,703028,Final cost evaluation,0.06217779999877848,12.065871354161326,0.515319599999998
P-n76-k4,SSA,2,703028,Lamarckian write-back,0.1006631999982801,19.53412988721572,0.515319599999998
P-n76-k4,SSA,2,703028,Position update,0.03635840000072221,7.055504972200233,0.515319599999998
P-n76-k4,SSA,2,703028,Other,0.020160100003295156,3.912154710066381,0.515319599999998
P-n76-k4,SSA,3,703029,Initialization,0.003963499999997566,0.9280406179034316,0.4270825999999488
P-n76-k4,SSA,3,703029,Decode,0.05998090000059619,14.044332407970586,0.4270825999999488
P-n76-k4,SSA,3,703029,Split,0.06067310000088355,14.206408783895862,0.4270825999999488
P-n76-k4,SSA,3,703029,Vehicle repair,0.09537520000037603,22.331792491753927,0.4270825999999488
P-n76-k4,SSA,3,703029,2-opt local search,0.0,0.0,0.4270825999999488
P-n76-k4,SSA,3,703029,Relocate local search,0.0,0.0,0.4270825999999488
P-n76-k4,SSA,3,703029,Final cost evaluation,0.050409699997942425,11.803267095861191,0.4270825999999488
P-n76-k4,SSA,3,703029,Lamarckian write-back,0.09984959999979992,23.37945868078257,0.4270825999999488
P-n76-k4,SSA,3,703029,Position update,0.03653060000010555,8.553521028510628,0.4270825999999488
P-n76-k4,SSA,3,703029,Other,0.020300000000247564,4.753178893321807,0.4270825999999488
P-n76-k4,M-WOA,1,704027,Initialization,0.0038496000000236563,0.024548419653548276,15.681661200000008
P-n76-k4,M-WOA,1,704027,Decode,0.0854384999977924,0.54483067136913,15.681661200000008
P-n76-k4,M-WOA,1,704027,Split,0.07153459999489087,0.45616723306642304,15.681661200000008
P-n76-k4,M-WOA,1,704027,Vehicle repair,0.12514689999568418,0.7980461916603843,15.681661200000008
P-n76-k4,M-WOA,1,704027,2-opt local search,10.209507499999631,65.1047575240283,15.681661200000008
P-n76-k4,M-WOA,1,704027,Relocate local search,4.894031700003154,31.208630498936884,15.681661200000008
P-n76-k4,M-WOA,1,704027,Final cost evaluation,0.047170799997445556,0.30080231549349845,15.681661200000008
P-n76-k4,M-WOA,1,704027,Lamarckian write-back,0.1514504000015222,0.9657803345574265,15.681661200000008
P-n76-k4,M-WOA,1,704027,Position update,0.05310099999974227,0.3386184621801563,15.681661200000008
P-n76-k4,M-WOA,1,704027,Other,0.0404302000101211,0.2578183490542512,15.681661200000008
P-n76-k4,M-WOA,2,704028,Initialization,0.003836900000010246,0.02488890789361252,15.416104300000029
P-n76-k4,M-WOA,2,704028,Decode,0.08411630000313153,0.545639146999877,15.416104300000029
P-n76-k4,M-WOA,2,704028,Split,0.07126000000283739,0.46224388870304445,15.416104300000029
P-n76-k4,M-WOA,2,704028,Vehicle repair,0.17840620000288254,1.1572716201905964,15.416104300000029
P-n76-k4,M-WOA,2,704028,2-opt local search,9.734667399999353,63.146091973439326,15.416104300000029
P-n76-k4,M-WOA,2,704028,Relocate local search,5.051062899999295,32.764846433993604,15.416104300000029
P-n76-k4,M-WOA,2,704028,Final cost evaluation,0.051933999997061164,0.33688147787804645,15.416104300000029
P-n76-k4,M-WOA,2,704028,Lamarckian write-back,0.14750879999911604,0.9568487416053338,15.416104300000029
P-n76-k4,M-WOA,2,704028,Position update,0.05301800000046342,0.3439130857493181,15.416104300000029
P-n76-k4,M-WOA,2,704028,Other,0.040293799995879453,0.2613747235472413,15.416104300000029
P-n76-k4,M-WOA,3,704029,Initialization,0.00390799999996716,0.01899796349885087,20.570625899999982
P-n76-k4,M-WOA,3,704029,Decode,0.0894627999992963,0.43490558057981293,20.570625899999982
P-n76-k4,M-WOA,3,704029,Split,0.07334639999675119,0.35655891246727334,20.570625899999982
P-n76-k4,M-WOA,3,704029,Vehicle repair,0.09094049999288245,0.44208912473043677,20.570625899999982
P-n76-k4,M-WOA,3,704029,2-opt local search,11.407019499993226,55.452952940985796,20.570625899999982
P-n76-k4,M-WOA,3,704029,Relocate local search,8.59183389999879,41.76748895131478,20.570625899999982
P-n76-k4,M-WOA,3,704029,Final cost evaluation,0.05775989999756348,0.28078824766126115,20.570625899999982
P-n76-k4,M-WOA,3,704029,Lamarckian write-back,0.15894820000227128,0.7726950107156021,20.570625899999982
P-n76-k4,M-WOA,3,704029,Position update,0.05410500000016327,0.26302067940559515,20.570625899999982
P-n76-k4,M-WOA,3,704029,Other,0.04330170001907163,0.21050258864059002,20.570625899999982
P-n76-k4,M-SSA,1,705027,Initialization,0.0038208000000281572,0.013043205444028557,29.293412700000033
P-n76-k4,M-SSA,1,705027,Decode,0.10036559999946348,0.34262173898046155,29.293412700000033
P-n76-k4,M-SSA,1,705027,Split,0.07893379999950412,0.26945921531192585,29.293412700000033
P-n76-k4,M-SSA,1,705027,Vehicle repair,0.18271439999705308,0.6237388653492493,29.293412700000033
P-n76-k4,M-SSA,1,705027,2-opt local search,19.47586170000517,66.48546517765459,29.293412700000033
P-n76-k4,M-SSA,1,705027,Relocate local search,9.081771499997615,31.002777289918168,29.293412700000033
P-n76-k4,M-SSA,1,705027,Final cost evaluation,0.09409360000034894,0.3212107819733439,29.293412700000033
P-n76-k4,M-SSA,1,705027,Lamarckian write-back,0.1805077000023516,0.6162057724409536,29.293412700000033
P-n76-k4,M-SSA,1,705027,Position update,0.045738999999912267,0.156140906040327,29.293412700000033
P-n76-k4,M-SSA,1,705027,Other,0.04960459999858813,0.16933704688695445,29.293412700000033
P-n76-k4,M-SSA,2,705028,Initialization,0.0038862999999764725,0.013804941508265934,28.15151370000001
P-n76-k4,M-SSA,2,705028,Decode,0.09966919999635593,0.35404561565851395,28.15151370000001
P-n76-k4,M-SSA,2,705028,Split,0.07976929999699678,0.2833570544272252,28.15151370000001
P-n76-k4,M-SSA,2,705028,Vehicle repair,0.20375279999746,0.7237720932834241,28.15151370000001
P-n76-k4,M-SSA,2,705028,2-opt local search,19.114388899992946,67.89826331787246,28.15151370000001
P-n76-k4,M-SSA,2,705028,Relocate local search,8.281176400009713,29.41645159212064,28.15151370000001
P-n76-k4,M-SSA,2,705028,Final cost evaluation,0.09536070000513064,0.33874093244630965,28.15151370000001
P-n76-k4,M-SSA,2,705028,Lamarckian write-back,0.17848429999605742,0.6340131543123998,28.15151370000001
P-n76-k4,M-SSA,2,705028,Position update,0.045442800000842,0.1614222257641584,28.15151370000001
P-n76-k4,M-SSA,2,705028,Other,0.04958300000453164,0.17612907260660596,28.15151370000001
P-n76-k4,M-SSA,3,705029,Initialization,0.003903899999954774,0.014327704164067307,27.247212500000046
P-n76-k4,M-SSA,3,705029,Decode,0.09813879999774144,0.3601792293348954,27.247212500000046
P-n76-k4,M-SSA,3,705029,Split,0.07841399999495025,0.28778723693276925,27.247212500000046
P-n76-k4,M-SSA,3,705029,Vehicle repair,0.20551169999066587,0.7542485308934466,27.247212500000046
P-n76-k4,M-SSA,3,705029,2-opt local search,18.710312900002577,68.66872308498547,27.247212500000046
P-n76-k4,M-SSA,3,705029,Relocate local search,7.787810400007174,28.58204449356851,27.247212500000046
P-n76-k4,M-SSA,3,705029,Final cost evaluation,0.09111110000662848,0.3343868662037569,27.247212500000046
P-n76-k4,M-SSA,3,705029,Lamarckian write-back,0.17663799999456842,0.6482791588114495,27.247212500000046
P-n76-k4,M-SSA,3,705029,Position update,0.046569200000817546,0.17091363015874547,27.247212500000046
P-n76-k4,M-SSA,3,705029,Other,0.04880250000496744,0.17911006494689083,27.247212500000046
