dataset,algorithm,run,seed,iteration,best_score_with_penalty
B-n50-k7,SSA,2,603028,146,1986.0
B-n50-k7,SSA,2,603028,147,1986.0
B-n50-k7,SSA,2,603028,148,1986.0
B-n50-k7,SSA,2,603028,149,1986.0
B-n50-k7,SSA,2,603028,150,1986.0
B-n50-k7,SSA,2,603028,151,1986.0
B-n50-k7,SSA,2,603028,152,1986.0
B-n50-k7,SSA,2,603028,153,1986.0
B-n50-k7,SSA,2,603028,154,1986.0
B-n50-k7,SSA,2,603028,155,1986.0
B-n50-k7,SSA,2,603028,156,1986.0
B-n50-k7,SSA,2,603028,157,1986.0
B-n50-k7,SSA,2,603028,158,1986.0
B-n50-k7,SSA,2,603028,159,1986.0
B-n50-k7,SSA,2,603028,160,1986.0
B-n50-k7,SSA,2,603028,161,1986.0
B-n50-k7,SSA,2,603028,162,1986.0
B-n50-k7,SSA,2,603028,163,1986.0
B-n50-k7,SSA,2,603028,164,1986.0
B-n50-k7,SSA,2,603028,165,1986.0
B-n50-k7,SSA,2,603028,166,1986.0
B-n50-k7,SSA,2,603028,167,1986.0
B-n50-k7,SSA,2,603028,168,1986.0
B-n50-k7,SSA,2,603028,169,1986.0
B-n50-k7,SSA,2,603028,170,1986.0
B-n50-k7,SSA,2,603028,171,1986.0
B-n50-k7,SSA,2,603028,172,1986.0
B-n50-k7,SSA,2,603028,173,1986.0
B-n50-k7,SSA,2,603028,174,1986.0
B-n50-k7,SSA,2,603028,175,1986.0
B-n50-k7,SSA,2,603028,176,1986.0
B-n50-k7,SSA,2,603028,177,1986.0
B-n50-k7,SSA,2,603028,178,1986.0
B-n50-k7,SSA,2,603028,179,1986.0
B-n50-k7,SSA,2,603028,180,1986.0
B-n50-k7,SSA,2,603028,181,1986.0
B-n50-k7,SSA,2,603028,182,1986.0
B-n50-k7,SSA,2,603028,183,1986.0
B-n50-k7,SSA,2,603028,184,1986.0
B-n50-k7,SSA,2,603028,185,1986.0
B-n50-k7,SSA,2,603028,186,1986.0
B-n50-k7,SSA,2,603028,187,1986.0
B-n50-k7,SSA,2,603028,188,1986.0
B-n50-k7,SSA,2,603028,189,1986.0
B-n50-k7,SSA,2,603028,190,1986.0
B-n50-k7,SSA,2,603028,191,1986.0
B-n50-k7,SSA,2,603028,192,1986.0
B-n50-k7,SSA,2,603028,193,1986.0
B-n50-k7,SSA,2,603028,194,1986.0
B-n50-k7,SSA,2,603028,195,1986.0
B-n50-k7,SSA,2,603028,196,1986.0
B-n50-k7,SSA,2,603028,197,1986.0
B-n50-k7,SSA,2,603028,198,1986.0
B-n50-k7,SSA,2,603028,199,1986.0
B-n50-k7,SSA,2,603028,200,1986.0
B-n50-k7,SSA,3,603029,1,2417.0
B-n50-k7,SSA,3,603029,2,2313.0
B-n50-k7,SSA,3,603029,3,2287.0
B-n50-k7,SSA,3,603029,4,2287.0
B-n50-k7,SSA,3,603029,5,2287.0
B-n50-k7,SSA,3,603029,6,2287.0
B-n50-k7,SSA,3,603029,7,2287.0
B-n50-k7,SSA,3,603029,8,2287.0
B-n50-k7,SSA,3,603029,9,2287.0
B-n50-k7,SSA,3,603029,10,2287.0
B-n50-k7,SSA,3,603029,11,2287.0
B-n50-k7,SSA,3,603029,12,2287.0
B-n50-k7,SSA,3,603029,13,2287.0
B-n50-k7,SSA,3,603029,14,2287.0
B-n50-k7,SSA,3,603029,15,2258.0
B-n50-k7,SSA,3,603029,16,2258.0
B-n50-k7,SSA,3,603029,17,2258.0
B-n50-k7,SSA,3,603029,18,2258.0
B-n50-k7,SSA,3,603029,19,2254.0
B-n50-k7,SSA,3,603029,20,2254.0
B-n50-k7,SSA,3,603029,21,2254.0
B-n50-k7,SSA,3,603029,22,2254.0
B-n50-k7,SSA,3,603029,23,2254.0
B-n50-k7,SSA,3,603029,24,2254.0
B-n50-k7,SSA,3,603029,25,2254.0
B-n50-k7,SSA,3,603029,26,2254.0
B-n50-k7,SSA,3,603029,27,2177.0
B-n50-k7,SSA,3,603029,28,2177.0
B-n50-k7,SSA,3,603029,29,2177.0
B-n50-k7,SSA,3,603029,30,2177.0
B-n50-k7,SSA,3,603029,31,2177.0
B-n50-k7,SSA,3,603029,32,2177.0
B-n50-k7,SSA,3,603029,33,2177.0
B-n50-k7,SSA,3,603029,34,2177.0
B-n50-k7,SSA,3,603029,35,2177.0
B-n50-k7,SSA,3,603029,36,2177.0
B-n50-k7,SSA,3,603029,37,2177.0
B-n50-k7,SSA,3,603029,38,2177.0
B-n50-k7,SSA,3,603029,39,2177.0
B-n50-k7,SSA,3,603029,40,2177.0
B-n50-k7,SSA,3,603029,41,2177.0
B-n50-k7,SSA,3,603029,42,1995.0
B-n50-k7,SSA,3,603029,43,1995.0
B-n50-k7,SSA,3,603029,44,1995.0
B-n50-k7,SSA,3,603029,45,1995.0
B-n50-k7,SSA,3,603029,46,1995.0
B-n50-k7,SSA,3,603029,47,1995.0
B-n50-k7,SSA,3,603029,48,1995.0
B-n50-k7,SSA,3,603029,49,1995.0
B-n50-k7,SSA,3,603029,50,1995.0
B-n50-k7,SSA,3,603029,51,1995.0
B-n50-k7,SSA,3,603029,52,1995.0
B-n50-k7,SSA,3,603029,53,1995.0
B-n50-k7,SSA,3,603029,54,1995.0
B-n50-k7,SSA,3,603029,55,1995.0
B-n50-k7,SSA,3,603029,56,1995.0
B-n50-k7,SSA,3,603029,57,1995.0
B-n50-k7,SSA,3,603029,58,1995.0
B-n50-k7,SSA,3,603029,59,1995.0
B-n50-k7,SSA,3,603029,60,1995.0
B-n50-k7,SSA,3,603029,61,1995.0
B-n50-k7,SSA,3,603029,62,1995.0
B-n50-k7,SSA,3,603029,63,1995.0
B-n50-k7,SSA,3,603029,64,1995.0
B-n50-k7,SSA,3,603029,65,1995.0
B-n50-k7,SSA,3,603029,66,1995.0
B-n50-k7,SSA,3,603029,67,1995.0
B-n50-k7,SSA,3,603029,68,1995.0
B-n50-k7,SSA,3,603029,69,1995.0
B-n50-k7,SSA,3,603029,70,1995.0
B-n50-k7,SSA,3,603029,71,1995.0
B-n50-k7,SSA,3,603029,72,1995.0
B-n50-k7,SSA,3,603029,73,1995.0
B-n50-k7,SSA,3,603029,74,1995.0
B-n50-k7,SSA,3,603029,75,1995.0
B-n50-k7,SSA,3,603029,76,1995.0
B-n50-k7,SSA,3,603029,77,1995.0
B-n50-k7,SSA,3,603029,78,1995.0
B-n50-k7,SSA,3,603029,79,1995.0
B-n50-k7,SSA,3,603029,80,1995.0
B-n50-k7,SSA,3,603029,81,1995.0
B-n50-k7,SSA,3,603029,82,1995.0
B-n50-k7,SSA,3,603029,83,1995.0
B-n50-k7,SSA,3,603029,84,1995.0
B-n50-k7,SSA,3,603029,85,1995.0
B-n50-k7,SSA,3,603029,86,1995.0
B-n50-k7,SSA,3,603029,87,1995.0
B-n50-k7,SSA,3,603029,88,1995.0
B-n50-k7,SSA,3,603029,89,1995.0
B-n50-k7,SSA,3,603029,90,1995.0
B-n50-k7,SSA,3,603029,91,1995.0
B-n50-k7,SSA,3,603029,92,1995.0
B-n50-k7,SSA,3,603029,93,1995.0
B-n50-k7,SSA,3,603029,94,1995.0
B-n50-k7,SSA,3,603029,95,1995.0
B-n50-k7,SSA,3,603029,96,1995.0
B-n50-k7,SSA,3,603029,97,1995.0
B-n50-k7,SSA,3,603029,98,1995.0
B-n50-k7,SSA,3,603029,99,1995.0
B-n50-k7,SSA,3,603029,100,1995.0
B-n50-k7,SSA,3,603029,101,1995.0
B-n50-k7,SSA,3,603029,102,1995.0
B-n50-k7,SSA,3,603029,103,1995.0
B-n50-k7,SSA,3,603029,104,1995.0
B-n50-k7,SSA,3,603029,105,1885.0
B-n50-k7,SSA,3,603029,106,1885.0
B-n50-k7,SSA,3,603029,107,1885.0
B-n50-k7,SSA,3,603029,108,1885.0
B-n50-k7,SSA,3,603029,109,1885.0
B-n50-k7,SSA,3,603029,110,1885.0
B-n50-k7,SSA,3,603029,111,1885.0
B-n50-k7,SSA,3,603029,112,1885.0
B-n50-k7,SSA,3,603029,113,1885.0
B-n50-k7,SSA,3,603029,114,1885.0
B-n50-k7,SSA,3,603029,115,1885.0
B-n50-k7,SSA,3,603029,116,1885.0
B-n50-k7,SSA,3,603029,117,1885.0
B-n50-k7,SSA,3,603029,118,1885.0
B-n50-k7,SSA,3,603029,119,1881.0
B-n50-k7,SSA,3,603029,120,1876.0
B-n50-k7,SSA,3,603029,121,1876.0
B-n50-k7,SSA,3,603029,122,1866.0
B-n50-k7,SSA,3,603029,123,1866.0
B-n50-k7,SSA,3,603029,124,1866.0
B-n50-k7,SSA,3,603029,125,1866.0
B-n50-k7,SSA,3,603029,126,1815.0
B-n50-k7,SSA,3,603029,127,1815.0
B-n50-k7,SSA,3,603029,128,1815.0
B-n50-k7,SSA,3,603029,129,1815.0
B-n50-k7,SSA,3,603029,130,1815.0
B-n50-k7,SSA,3,603029,131,1815.0
B-n50-k7,SSA,3,603029,132,1815.0
B-n50-k7,SSA,3,603029,133,1815.0
B-n50-k7,SSA,3,603029,134,1815.0
B-n50-k7,SSA,3,603029,135,1815.0
B-n50-k7,SSA,3,603029,136,1815.0
B-n50-k7,SSA,3,603029,137,1815.0
B-n50-k7,SSA,3,603029,138,1815.0
B-n50-k7,SSA,3,603029,139,1815.0
B-n50-k7,SSA,3,603029,140,1815.0
B-n50-k7,SSA,3,603029,141,1815.0
B-n50-k7,SSA,3,603029,142,1815.0
B-n50-k7,SSA,3,603029,143,1815.0
B-n50-k7,SSA,3,603029,144,1815.0
B-n50-k7,SSA,3,603029,145,1815.0
B-n50-k7,SSA,3,603029,146,1815.0
B-n50-k7,SSA,3,603029,147,1815.0
B-n50-k7,SSA,3,603029,148,1815.0
B-n50-k7,SSA,3,603029,149,1815.0
B-n50-k7,SSA,3,603029,150,1815.0
B-n50-k7,SSA,3,603029,151,1815.0
B-n50-k7,SSA,3,603029,152,1815.0
B-n50-k7,SSA,3,603029,153,1815.0
B-n50-k7,SSA,3,603029,154,1815.0
B-n50-k7,SSA,3,603029,155,1815.0
B-n50-k7,SSA,3,603029,156,1815.0
B-n50-k7,SSA,3,603029,157,1815.0
B-n50-k7,SSA,3,603029,158,1815.0
B-n50-k7,SSA,3,603029,159,1815.0
B-n50-k7,SSA,3,603029,160,1815.0
B-n50-k7,SSA,3,603029,161,1815.0
B-n50-k7,SSA,3,603029,162,1815.0
B-n50-k7,SSA,3,603029,163,1815.0
B-n50-k7,SSA,3,603029,164,1815.0
B-n50-k7,SSA,3,603029,165,1815.0
B-n50-k7,SSA,3,603029,166,1815.0
B-n50-k7,SSA,3,603029,167,1815.0
B-n50-k7,SSA,3,603029,168,1815.0
B-n50-k7,SSA,3,603029,169,1815.0
B-n50-k7,SSA,3,603029,170,1815.0
B-n50-k7,SSA,3,603029,171,1815.0
B-n50-k7,SSA,3,603029,172,1815.0
B-n50-k7,SSA,3,603029,173,1815.0
B-n50-k7,SSA,3,603029,174,1815.0
B-n50-k7,SSA,3,603029,175,1815.0
B-n50-k7,SSA,3,603029,176,1815.0
B-n50-k7,SSA,3,603029,177,1815.0
B-n50-k7,SSA,3,603029,178,1815.0
B-n50-k7,SSA,3,603029,179,1815.0
B-n50-k7,SSA,3,603029,180,1815.0
B-n50-k7,SSA,3,603029,181,1815.0
B-n50-k7,SSA,3,603029,182,1815.0
B-n50-k7,SSA,3,603029,183,1815.0
B-n50-k7,SSA,3,603029,184,1815.0
B-n50-k7,SSA,3,603029,185,1815.0
B-n50-k7,SSA,3,603029,186,1815.0
B-n50-k7,SSA,3,603029,187,1815.0
B-n50-k7,SSA,3,603029,188,1815.0
B-n50-k7,SSA,3,603029,189,1815.0
B-n50-k7,SSA,3,603029,190,1815.0
B-n50-k7,SSA,3,603029,191,1815.0
B-n50-k7,SSA,3,603029,192,1815.0
B-n50-k7,SSA,3,603029,193,1815.0
B-n50-k7,SSA,3,603029,194,1815.0
B-n50-k7,SSA,3,603029,195,1815.0
B-n50-k7,SSA,3,603029,196,1815.0
B-n50-k7,SSA,3,603029,197,1815.0
B-n50-k7,SSA,3,603029,198,1815.0
B-n50-k7,SSA,3,603029,199,1815.0
B-n50-k7,SSA,3,603029,200,1815.0
B-n50-k7,M-WOA,1,604027,1,1446.0
B-n50-k7,M-WOA,1,604027,2,1268.0
B-n50-k7,M-WOA,1,604027,3,1154.0
B-n50-k7,M-WOA,1,604027,4,1098.0
B-n50-k7,M-WOA,1,604027,5,925.0
B-n50-k7,M-WOA,1,604027,6,925.0
B-n50-k7,M-WOA,1,604027,7,925.0
B-n50-k7,M-WOA,1,604027,8,925.0
B-n50-k7,M-WOA,1,604027,9,925.0
B-n50-k7,M-WOA,1,604027,10,925.0
B-n50-k7,M-WOA,1,604027,11,925.0
B-n50-k7,M-WOA,1,604027,12,925.0
B-n50-k7,M-WOA,1,604027,13,925.0
B-n50-k7,M-WOA,1,604027,14,925.0
B-n50-k7,M-WOA,1,604027,15,925.0
B-n50-k7,M-WOA,1,604027,16,925.0
B-n50-k7,M-WOA,1,604027,17,925.0
B-n50-k7,M-WOA,1,604027,18,925.0
B-n50-k7,M-WOA,1,604027,19,925.0
B-n50-k7,M-WOA,1,604027,20,925.0
B-n50-k7,M-WOA,1,604027,21,925.0
B-n50-k7,M-WOA,1,604027,22,925.0
B-n50-k7,M-WOA,1,604027,23,925.0
B-n50-k7,M-WOA,1,604027,24,925.0
B-n50-k7,M-WOA,1,604027,25,925.0
B-n50-k7,M-WOA,1,604027,26,925.0
B-n50-k7,M-WOA,1,604027,27,925.0
B-n50-k7,M-WOA,1,604027,28,925.0
B-n50-k7,M-WOA,1,604027,29,925.0
B-n50-k7,M-WOA,1,604027,30,925.0
B-n50-k7,M-WOA,1,604027,31,925.0
B-n50-k7,M-WOA,1,604027,32,925.0
B-n50-k7,M-WOA,1,604027,33,925.0
B-n50-k7,M-WOA,1,604027,34,925.0
B-n50-k7,M-WOA,1,604027,35,925.0
B-n50-k7,M-WOA,1,604027,36,925.0
B-n50-k7,M-WOA,1,604027,37,925.0
B-n50-k7,M-WOA,1,604027,38,925.0
B-n50-k7,M-WOA,1,604027,39,925.0
B-n50-k7,M-WOA,1,604027,40,925.0
B-n50-k7,M-WOA,1,604027,41,925.0
B-n50-k7,M-WOA,1,604027,42,925.0
B-n50-k7,M-WOA,1,604027,43,925.0
B-n50-k7,M-WOA,1,604027,44,925.0
B-n50-k7,M-WOA,1,604027,45,925.0
B-n50-k7,M-WOA,1,604027,46,925.0
B-n50-k7,M-WOA,1,604027,47,925.0
B-n50-k7,M-WOA,1,604027,48,925.0
B-n50-k7,M-WOA,1,604027,49,925.0
B-n50-k7,M-WOA,1,604027,50,925.0
B-n50-k7,M-WOA,1,604027,51,925.0
B-n50-k7,M-WOA,1,604027,52,925.0
B-n50-k7,M-WOA,1,604027,53,925.0
B-n50-k7,M-WOA,1,604027,54,925.0
B-n50-k7,M-WOA,1,604027,55,925.0
B-n50-k7,M-WOA,1,604027,56,925.0
B-n50-k7,M-WOA,1,604027,57,925.0
B-n50-k7,M-WOA,1,604027,58,925.0
B-n50-k7,M-WOA,1,604027,59,914.0
B-n50-k7,M-WOA,1,604027,60,871.0
B-n50-k7,M-WOA,1,604027,61,871.0
B-n50-k7,M-WOA,1,604027,62,871.0
B-n50-k7,M-WOA,1,604027,63,871.0
B-n50-k7,M-WOA,1,604027,64,871.0
B-n50-k7,M-WOA,1,604027,65,871.0
B-n50-k7,M-WOA,1,604027,66,871.0
B-n50-k7,M-WOA,1,604027,67,871.0
B-n50-k7,M-WOA,1,604027,68,871.0
B-n50-k7,M-WOA,1,604027,69,871.0
B-n50-k7,M-WOA,1,604027,70,871.0
B-n50-k7,M-WOA,1,604027,71,871.0
B-n50-k7,M-WOA,1,604027,72,871.0
B-n50-k7,M-WOA,1,604027,73,871.0
B-n50-k7,M-WOA,1,604027,74,871.0
B-n50-k7,M-WOA,1,604027,75,871.0
B-n50-k7,M-WOA,1,604027,76,871.0
B-n50-k7,M-WOA,1,604027,77,871.0
B-n50-k7,M-WOA,1,604027,78,871.0
B-n50-k7,M-WOA,1,604027,79,871.0
B-n50-k7,M-WOA,1,604027,80,871.0
B-n50-k7,M-WOA,1,604027,81,871.0
B-n50-k7,M-WOA,1,604027,82,871.0
B-n50-k7,M-WOA,1,604027,83,871.0
B-n50-k7,M-WOA,1,604027,84,871.0
B-n50-k7,M-WOA,1,604027,85,871.0
B-n50-k7,M-WOA,1,604027,86,871.0
B-n50-k7,M-WOA,1,604027,87,871.0
B-n50-k7,M-WOA,1,604027,88,871.0
B-n50-k7,M-WOA,1,604027,89,871.0
B-n50-k7,M-WOA,1,604027,90,871.0
B-n50-k7,M-WOA,1,604027,91,871.0
B-n50-k7,M-WOA,1,604027,92,871.0
B-n50-k7,M-WOA,1,604027,93,871.0
B-n50-k7,M-WOA,1,604027,94,871.0
B-n50-k7,M-WOA,1,604027,95,871.0
B-n50-k7,M-WOA,1,604027,96,871.0
B-n50-k7,M-WOA,1,604027,97,871.0
B-n50-k7,M-WOA,1,604027,98,871.0
B-n50-k7,M-WOA,1,604027,99,871.0
B-n50-k7,M-WOA,1,604027,100,871.0
B-n50-k7,M-WOA,1,604027,101,871.0
B-n50-k7,M-WOA,1,604027,102,871.0
B-n50-k7,M-WOA,1,604027,103,871.0
B-n50-k7,M-WOA,1,604027,104,871.0
B-n50-k7,M-WOA,1,604027,105,871.0
B-n50-k7,M-WOA,1,604027,106,871.0
B-n50-k7,M-WOA,1,604027,107,871.0
B-n50-k7,M-WOA,1,604027,108,871.0
B-n50-k7,M-WOA,1,604027,109,871.0
B-n50-k7,M-WOA,1,604027,110,871.0
B-n50-k7,M-WOA,1,604027,111,871.0
B-n50-k7,M-WOA,1,604027,112,871.0
B-n50-k7,M-WOA,1,604027,113,871.0
B-n50-k7,M-WOA,1,604027,114,871.0
B-n50-k7,M-WOA,1,604027,115,871.0
B-n50-k7,M-WOA,1,604027,116,871.0
B-n50-k7,M-WOA,1,604027,117,871.0
B-n50-k7,M-WOA,1,604027,118,871.0
B-n50-k7,M-WOA,1,604027,119,871.0
B-n50-k7,M-WOA,1,604027,120,871.0
B-n50-k7,M-WOA,1,604027,121,871.0
B-n50-k7,M-WOA,1,604027,122,871.0
B-n50-k7,M-WOA,1,604027,123,871.0
B-n50-k7,M-WOA,1,604027,124,871.0
B-n50-k7,M-WOA,1,604027,125,871.0
B-n50-k7,M-WOA,1,604027,126,871.0
B-n50-k7,M-WOA,1,604027,127,871.0
B-n50-k7,M-WOA,1,604027,128,871.0
B-n50-k7,M-WOA,1,604027,129,871.0
B-n50-k7,M-WOA,1,604027,130,871.0
B-n50-k7,M-WOA,1,604027,131,871.0
B-n50-k7,M-WOA,1,604027,132,871.0
B-n50-k7,M-WOA,1,604027,133,871.0
B-n50-k7,M-WOA,1,604027,134,871.0
B-n50-k7,M-WOA,1,604027,135,871.0
B-n50-k7,M-WOA,1,604027,136,871.0
B-n50-k7,M-WOA,1,604027,137,871.0
B-n50-k7,M-WOA,1,604027,138,871.0
B-n50-k7,M-WOA,1,604027,139,871.0
B-n50-k7,M-WOA,1,604027,140,871.0
B-n50-k7,M-WOA,1,604027,141,871.0
B-n50-k7,M-WOA,1,604027,142,871.0
B-n50-k7,M-WOA,1,604027,143,871.0
B-n50-k7,M-WOA,1,604027,144,871.0
B-n50-k7,M-WOA,1,604027,145,871.0
B-n50-k7,M-WOA,1,604027,146,871.0
B-n50-k7,M-WOA,1,604027,147,871.0
B-n50-k7,M-WOA,1,604027,148,871.0
B-n50-k7,M-WOA,1,604027,149,871.0
B-n50-k7,M-WOA,1,604027,150,871.0
B-n50-k7,M-WOA,1,604027,151,871.0
B-n50-k7,M-WOA,1,604027,152,871.0
B-n50-k7,M-WOA,1,604027,153,871.0
B-n50-k7,M-WOA,1,604027,154,871.0
B-n50-k7,M-WOA,1,604027,155,871.0
B-n50-k7,M-WOA,1,604027,156,871.0
B-n50-k7,M-WOA,1,604027,157,871.0
B-n50-k7,M-WOA,1,604027,158,871.0
B-n50-k7,M-WOA,1,604027,159,871.0
B-n50-k7,M-WOA,1,604027,160,871.0
B-n50-k7,M-WOA,1,604027,161,871.0
B-n50-k7,M-WOA,1,604027,162,871.0
B-n50-k7,M-WOA,1,604027,163,871.0
B-n50-k7,M-WOA,1,604027,164,871.0
B-n50-k7,M-WOA,1,604027,165,871.0
B-n50-k7,M-WOA,1,604027,166,871.0
B-n50-k7,M-WOA,1,604027,167,871.0
B-n50-k7,M-WOA,1,604027,168,871.0
B-n50-k7,M-WOA,1,604027,169,871.0
B-n50-k7,M-WOA,1,604027,170,871.0
B-n50-k7,M-WOA,1,604027,171,871.0
B-n50-k7,M-WOA,1,604027,172,871.0
B-n50-k7,M-WOA,1,604027,173,871.0
B-n50-k7,M-WOA,1,604027,174,871.0
B-n50-k7,M-WOA,1,604027,175,871.0
B-n50-k7,M-WOA,1,604027,176,871.0
B-n50-k7,M-WOA,1,604027,177,871.0
B-n50-k7,M-WOA,1,604027,178,871.0
B-n50-k7,M-WOA,1,604027,179,871.0
B-n50-k7,M-WOA,1,604027,180,871.0
B-n50-k7,M-WOA,1,604027,181,871.0
B-n50-k7,M-WOA,1,604027,182,871.0
B-n50-k7,M-WOA,1,604027,183,871.0
B-n50-k7,M-WOA,1,604027,184,871.0
B-n50-k7,M-WOA,1,604027,185,871.0
B-n50-k7,M-WOA,1,604027,186,871.0
B-n50-k7,M-WOA,1,604027,187,871.0
B-n50-k7,M-WOA,1,604027,188,871.0
B-n50-k7,M-WOA,1,604027,189,871.0
B-n50-k7,M-WOA,1,604027,190,871.0
B-n50-k7,M-WOA,1,604027,191,871.0
B-n50-k7,M-WOA,1,604027,192,871.0
B-n50-k7,M-WOA,1,604027,193,871.0
B-n50-k7,M-WOA,1,604027,194,871.0
B-n50-k7,M-WOA,1,604027,195,871.0
B-n50-k7,M-WOA,1,604027,196,871.0
B-n50-k7,M-WOA,1,604027,197,871.0
B-n50-k7,M-WOA,1,604027,198,871.0
B-n50-k7,M-WOA,1,604027,199,871.0
B-n50-k7,M-WOA,1,604027,200,871.0
B-n50-k7,M-WOA,2,604028,1,1401.0
B-n50-k7,M-WOA,2,604028,2,1317.0
B-n50-k7,M-WOA,2,604028,3,1189.0
B-n50-k7,M-WOA,2,604028,4,1151.0
B-n50-k7,M-WOA,2,604028,5,1151.0
B-n50-k7,M-WOA,2,604028,6,1151.0
B-n50-k7,M-WOA,2,604028,7,1151.0
B-n50-k7,M-WOA,2,604028,8,1151.0
B-n50-k7,M-WOA,2,604028,9,1151.0
B-n50-k7,M-WOA,2,604028,10,1151.0
B-n50-k7,M-WOA,2,604028,11,1151.0
B-n50-k7,M-WOA,2,604028,12,1151.0
B-n50-k7,M-WOA,2,604028,13,1151.0
B-n50-k7,M-WOA,2,604028,14,1124.0
B-n50-k7,M-WOA,2,604028,15,1124.0
B-n50-k7,M-WOA,2,604028,16,1088.0
B-n50-k7,M-WOA,2,604028,17,1088.0
B-n50-k7,M-WOA,2,604028,18,1083.0
B-n50-k7,M-WOA,2,604028,19,1083.0
B-n50-k7,M-WOA,2,604028,20,1083.0
B-n50-k7,M-WOA,2,604028,21,1083.0
B-n50-k7,M-WOA,2,604028,22,970.0
B-n50-k7,M-WOA,2,604028,23,970.0
B-n50-k7,M-WOA,2,604028,24,963.0
B-n50-k7,M-WOA,2,604028,25,963.0
B-n50-k7,M-WOA,2,604028,26,963.0
B-n50-k7,M-WOA,2,604028,27,963.0
B-n50-k7,M-WOA,2,604028,28,963.0
B-n50-k7,M-WOA,2,604028,29,963.0
B-n50-k7,M-WOA,2,604028,30,963.0
B-n50-k7,M-WOA,2,604028,31,963.0
B-n50-k7,M-WOA,2,604028,32,963.0
B-n50-k7,M-WOA,2,604028,33,963.0
B-n50-k7,M-WOA,2,604028,34,963.0
B-n50-k7,M-WOA,2,604028,35,963.0
B-n50-k7,M-WOA,2,604028,36,963.0
B-n50-k7,M-WOA,2,604028,37,963.0
B-n50-k7,M-WOA,2,604028,38,963.0
B-n50-k7,M-WOA,2,604028,39,963.0
B-n50-k7,M-WOA,2,604028,40,959.0
B-n50-k7,M-WOA,2,604028,41,959.0
B-n50-k7,M-WOA,2,604028,42,878.0
B-n50-k7,M-WOA,2,604028,43,832.0
B-n50-k7,M-WOA,2,604028,44,832.0
B-n50-k7,M-WOA,2,604028,45,832.0
B-n50-k7,M-WOA,2,604028,46,832.0
B-n50-k7,M-WOA,2,604028,47,832.0
B-n50-k7,M-WOA,2,604028,48,832.0
B-n50-k7,M-WOA,2,604028,49,832.0
B-n50-k7,M-WOA,2,604028,50,832.0
B-n50-k7,M-WOA,2,604028,51,832.0
B-n50-k7,M-WOA,2,604028,52,832.0
B-n50-k7,M-WOA,2,604028,53,832.0
B-n50-k7,M-WOA,2,604028,54,832.0
B-n50-k7,M-WOA,2,604028,55,832.0
B-n50-k7,M-WOA,2,604028,56,832.0
B-n50-k7,M-WOA,2,604028,57,806.0
B-n50-k7,M-WOA,2,604028,58,806.0
B-n50-k7,M-WOA,2,604028,59,806.0
B-n50-k7,M-WOA,2,604028,60,806.0
B-n50-k7,M-WOA,2,604028,61,806.0
B-n50-k7,M-WOA,2,604028,62,806.0
B-n50-k7,M-WOA,2,604028,63,806.0
B-n50-k7,M-WOA,2,604028,64,790.0
B-n50-k7,M-WOA,2,604028,65,768.0
B-n50-k7,M-WOA,2,604028,66,754.0
B-n50-k7,M-WOA,2,604028,67,754.0
B-n50-k7,M-WOA,2,604028,68,752.0
B-n50-k7,M-WOA,2,604028,69,752.0
B-n50-k7,M-WOA,2,604028,70,752.0
B-n50-k7,M-WOA,2,604028,71,752.0
B-n50-k7,M-WOA,2,604028,72,752.0
B-n50-k7,M-WOA,2,604028,73,752.0
B-n50-k7,M-WOA,2,604028,74,752.0
B-n50-k7,M-WOA,2,604028,75,752.0
B-n50-k7,M-WOA,2,604028,76,752.0
B-n50-k7,M-WOA,2,604028,77,752.0
B-n50-k7,M-WOA,2,604028,78,752.0
B-n50-k7,M-WOA,2,604028,79,752.0
B-n50-k7,M-WOA,2,604028,80,752.0
B-n50-k7,M-WOA,2,604028,81,752.0
B-n50-k7,M-WOA,2,604028,82,752.0
B-n50-k7,M-WOA,2,604028,83,752.0
B-n50-k7,M-WOA,2,604028,84,752.0
B-n50-k7,M-WOA,2,604028,85,752.0
B-n50-k7,M-WOA,2,604028,86,752.0
B-n50-k7,M-WOA,2,604028,87,752.0
B-n50-k7,M-WOA,2,604028,88,752.0
B-n50-k7,M-WOA,2,604028,89,752.0
B-n50-k7,M-WOA,2,604028,90,752.0
B-n50-k7,M-WOA,2,604028,91,752.0
B-n50-k7,M-WOA,2,604028,92,752.0
B-n50-k7,M-WOA,2,604028,93,752.0
B-n50-k7,M-WOA,2,604028,94,752.0
B-n50-k7,M-WOA,2,604028,95,752.0
B-n50-k7,M-WOA,2,604028,96,752.0
B-n50-k7,M-WOA,2,604028,97,752.0
B-n50-k7,M-WOA,2,604028,98,752.0
B-n50-k7,M-WOA,2,604028,99,752.0
B-n50-k7,M-WOA,2,604028,100,752.0
B-n50-k7,M-WOA,2,604028,101,752.0
B-n50-k7,M-WOA,2,604028,102,752.0
B-n50-k7,M-WOA,2,604028,103,752.0
B-n50-k7,M-WOA,2,604028,104,752.0
B-n50-k7,M-WOA,2,604028,105,752.0
B-n50-k7,M-WOA,2,604028,106,752.0
B-n50-k7,M-WOA,2,604028,107,752.0
B-n50-k7,M-WOA,2,604028,108,752.0
B-n50-k7,M-WOA,2,604028,109,752.0
B-n50-k7,M-WOA,2,604028,110,752.0
B-n50-k7,M-WOA,2,604028,111,752.0
B-n50-k7,M-WOA,2,604028,112,752.0
B-n50-k7,M-WOA,2,604028,113,752.0
